,新聞,類別
10,（中央社台北8日電）夏天天熱，可以不穿上衣到處逛嗎？中國許多地方最近開始「整治夏季不文明行動」，在公共場所赤膊、脫鞋曬腳和隨意暴露身體都在整治範圍；但網民認為這些算是個人私事，不該強制要求。綜合香港明報等媒體報導，過去一星期，北京最高氣溫都超過攝氏40度。為了消暑，很多人都盡量少穿衣，3年前因美國紐約時報報導而「揚威」世界的「北京比基尼」（男士因不堪酷熱把無袖背心捲到啤酒肚上方的穿衣方式）也開始在街頭出現。不過，這些穿衣方式被天津、山東濟南、遼寧瀋陽多地列為「不文明」行為，並開始集中整治。據濟南市「深入開展不文明行為夏季集中整治」通知，整治重點包括在公共場所衣著不整，特別是在公園、廣場、社區、巴士、景點景區、商業街區等人潮密集區域，赤膊光膀、脫鞋曬腳、隨意暴露，或在河道及泉池游泳、洗澡、泡腳、洗刷衣物，以及在泉水直飲點用大桶接水、洗腳沖涼等行為。整治消息引起不少關注。有網民認為，不少人在夏天赤膊光膀子確實影響美觀，整治有利於消除不文明現象；但也有人提出，有人夏季赤膊是為了涼快，屬於個人私事，不能強制要求。濟南市文明辦文明城市創建處相關負責人說，對於不文明行為的整治主要以勸導為主；一些經勸阻不聽的行為，也會採取曝光等方式來提高大家的關注度，提高整個社會的文明意識。另據5月1起實施的「天津市文明行為促進條例」規定，在公共場所赤膊的、不聽勸阻的，由接到報警的公安機關責令改正，拒不改正的罰款人民幣50至200元（約合新台幣225元至900元）。（編輯：周慧盈/邱國強）1080708,兩岸
11,（中央社台北8日電）北京學者閻學通分析，中美兩國原本就是表面合作、實際競爭的「假朋友」，而且現在關係已經變得更假了；他並預測中美戰略競爭將更加激烈，但在川普政府時代，可排除兩國直接戰爭的危險。閻學通是北京清華大學國際關係學院院長，被歸為鷹派學者。他日前接受官媒環球時報專訪時，針對國際形勢和中美關係走向等議題作了分析和預測。他表示，美國總統川普上任以來，「全世界都覺得很不適應」，因為他的政策和美國傳統外交政策和做法不一樣，不論美國的盟友或非盟國，大家都覺得這個世界變了。他說，這種變化落到中國身上，最明顯的就是中美兩國從去年開始愈來愈嚴重的經貿摩擦。許多人對照以往美國和蘇聯的戰略競爭，以「新冷戰」來描述中美之間的變化。不過，閻學通表示，今天的國際環境與過去已經不同，傳統的地緣政治概念已無法套用於數位時代中美兩國在無線網路領域的戰略競爭。雖然如此，他強調，大國競爭的本質是國際權力再分配的問題，幾千年來這種性質沒有發生變化。對於新形勢下的中美關係，閻學通說，他曾經寫過一篇題為「中美之間的『假朋友』關係」的文章，而「今天我認為中美仍然是『假朋友』關係，只不過這種『假朋友』關係變得更假了」他表示，中美關係「表面上講合作，實際上競爭是本質，今後仍然是這種假象」。至於未來中美戰略競爭會發展到何種程度，閻學通分析，觀察川普執政以來的政策，他不太願意用戰爭手段來解決問題，因此若以川普執政兩任為時間限定，往最壞方面預測，可以排除中美發生直接戰爭的危險。閻學通曾於2013年預測中國將在2023年成為超級大國，他這次受訪時仍然堅信他的預測沒有問題，並指屆時中美兩國國家實力與其他國家進一步拉大，因此世界在2023年形成兩極格局是不可避免的。他進一步預測，從現在到2029年，全球比較大的變化將是兩極格局變得更加穩固，但「更加穩固」指的是格局形態，而非衝突變少，「穩固的兩極格局意味著中美之間的戰略競爭將更加激烈」。這位學者認為，在網路和數位經濟時代，財富和國家實力主要來源於技術創新。美國要維護自身在世界的主導地位，就必然會阻止、至少要減緩中國在科技創新方面趕上美國的步伐；中國要爭取技術領先地位，在某些技術領域也會防範美國。而且除了中國和美國，日本、俄羅斯、英國、法國等大國都會如此做，這恐將成為常態性的戰略。（編輯：周慧盈/翟思嘉）1080708,兩岸
12,（中央社記者張謙香港8日電）屬於建制派的香港自由黨多名榮譽主席要求現任黨主席辭任行政會議成員，以便對政府修訂逃犯條例所引發的社會不滿負責，並起帶頭作用。自由黨榮譽主席田北俊今天公開說，他已聯同黨內另外3名榮譽主席致函黨主席張宇人，要求他辭去行政會議成員職務。另據報導，自由黨黨魁鍾國斌也支持有關做法。官方香港電台引述鍾國斌說，張宇人辭任行政會議成員職務可向社會及其他政黨帶出以下訊息：政府需要改變施政及態度。他說，如果類似反修例示威發生在外國，政府早已改組內閣，但特別行政區政府仍然沒有相關行動，難以令人信服。他說，如果政府繼續漠視意見，自由黨不應再有成員加入行會，因為意義不大。行政會議是香港最高決策機構，由行政長官主持會議，成員有官方議員和非官方議員，前者是政府決策機構主要官員，後者是行政長官委任的政經界人士。行政長官召開行政會議並討論各項決策，但擁有決策的最終決定權。在這次反修例事件中，行政會議非官方成員曾公開表態支持政府修法。自由黨由財經界人士組成，一直被視為代表社會中高階層的利益，向來支持港府施政，也與北京方面保持良好關係。田北俊於2003年曾反對政府就基本法第23條進行立法，並辭去行政會議成員職務，自此其個人與北京關係開始割裂。在這次反修例中，自由黨部分成員包括田北俊，重演了當年基本法第23條立法的情形，剛開始是支持政府修法，但在民意強烈反彈後改變立場，不支持政府的做法。（編輯：張淑伶）1080708,兩岸
13,（中央社台北8日電）中國駐英國大使劉曉明7日接受英國廣播公司（BBC）專訪時，否認中國在新疆有系統的拆散穆斯林家庭。他還指那些自稱失去兒女的維吾爾族父母是「反政府」人士。根據BBC，劉曉明受訪時說，沒有孩子是跟父母分開的，如果有，「給我名字，我們會盡力找到這些孩子」。他還說，那些表明失去兒女的父母是「反政府人士」，不能期待他們會說中國政府好話。對於這些父母，劉曉明說，如果他們想和孩子在一起，可以回來中國。BBC5日的報導指中國將大批維吾爾族成人送進「再教育營」改造的同時，也大規模擴建寄宿學校。一些人在土耳其的維族父母，難過地拿著子女相片，擔心他們已被送進了孤兒院。BBC委託德國籍專家鄭國恩（Dr. Adrian Zenz）做了相關研究。新疆某城鎮就有400多名兒童的雙親不是被送往再教育營，就是鋃鐺入獄。當局展開官方評估，判斷這些孩童是否需要「集中照顧」。此外，新疆幼兒園入學兒童總數從2017年開始，在短短一年內增加50多萬，維吾爾族及其他穆斯林少數族群兒童就占成長人數的9成以上。新疆學齡前入學率從低於全國平均，躍升成目前全中國第一。鄭國恩認為，中國政府有系統地將父母和子女分開，並試圖培養新一代的維族人，從根本上切斷他們在宗教信仰和民族語言方面的聯繫。不過，劉曉明7日受訪時，一貫否認對中國政府不利的報導。（編輯：張淑伶/翟思嘉）1080708,兩岸
14,（中央社台北8日電）中國網上近日盛傳三峽大壩「發生變形」之際，三峽大瀑布景區剛好通知因上游工程施工而暫停營業，引起外界聯想。中國三峽大壩近來傳出壩體變形扭曲，引發對潰壩的擔憂。陸媒近日加強澄清，但說法並不統一，其中澎湃新聞引述專家指變形傳聞是因谷歌地圖和中國地圖某些算法不同而導致某些場景出現偏差；中新社等官媒則引述長江三峽集團微信公眾號說，壩體變形處於彈性狀態，各項指標均在設計允許範圍。無論如何，就在這個敏感時刻，綜合北京環球網和香港01報導，湖北宜昌三峽大瀑布景區5日發出通知說景區暫停營業，由於與三峽大壩變形消息時間上的吻合，引發聯想。據三峽大瀑布景區的通知，因上游建設施工進入截流階段，導致瀑布斷流，景區從6日起停業至13日，期間將暫停接待遊客，恢復營業時間另行通知。資料顯示，三峽大瀑布原名白果樹瀑布，被譽為「中國10大名瀑」的第4大瀑布，是中國國家4A級旅遊景區。（編輯：周慧盈/張淑伶）1080708,兩岸
15,（中央社記者陳家倫上海8日電）中國6月外匯存底較5月份增加182.3億美元，超過市場預期，並創下2018年5月以來新高。中國官方表示，受全球貿易局勢，美元指數下跌等影響，外匯存底規模有所上升。根據中國國家外匯管理局網站、澎湃新聞報導，截至6月底，中國外匯存底為3兆1192.34億美元，較5月份增加182.3億美元，超過市場預期。2連增外，也創下2018年5月以來的新高。國家外匯管理局新聞發言人、總經濟師王春英表示，受全球貿易局勢、主要國家央行貨幣政策等因素影響，美元指數下跌，國際金融市場資產價格上漲。匯率折算和資產價格變化等因素，外匯存底規模有所上升。報導指出，2019年上半年，雖然人民幣兌美元中間價累計小幅貶值，但外匯存底卻累計增加465.22億美元。今年前3個月分別增加152.12億美元、22.56億美元和85.8億美元，4月減少38億美元後，外匯存底在人民幣兌美元匯率遭遇貶值的背景下，於5月和6月分別成長61億美元和182億美元。2019年上半年，人民幣兌美元匯率走勢一波三折，人民幣兌美元中間價先升後貶，從2018年底的6.8632小幅貶值到2019年6月28日的6.8747，累計小幅貶值1.15分，貶值幅度0.17%。展望外匯存底未來走勢，王春英指出，國際經濟金融形勢仍然錯綜複雜，但中國將持續推進經濟高品質發展，積極落實全方位對外開放，經濟成長的韌性和可持續性將進一步增強。（編輯：翟思嘉）1080708,兩岸
16,（中央社記者張謙香港8日電）香港連接中國大陸的重要交通工具高速鐵路昨天因為「反送中」遊行而一度受到影響，今天恢復正常營運。昨天有網民號召群眾到尖沙咀遊行，終點站是高鐵西九龍站，訴求之一是要求政府撤回修訂逃犯條例草案，大會方面指有23萬人參加，警方指最多時有5.6萬人。高鐵是香港連接中國大陸的重要運輸工具，去年9月才開通，由於擔心受遊行影響，高鐵昨天關閉大多數閘口並停止售票，以免往來兩地的大陸旅客出現狀況。此外，警方昨天在車站外擺放了許多大型水馬（灌水的塑膠欄），以防止示威者闖進車站，令立法會被占領事件重演。經過昨天的示威後，高鐵西九龍站今早恢復正常，站內如常售票，但綜合電子媒體的報導，車站內仍有個別出入口仍然關閉。此外，車站內大部分商店及餐廳恢復營業。營運高鐵的地鐵公司公布，昨天有3.1萬人次搭乘高鐵進出西九龍站，較過往週日的乘客量少了約50%。（編輯：周慧盈）1080708,兩岸
17,（中央社記者繆宗翰北京8日電）香港6月起爆發反對修訂逃犯條例的大型示威。中國大陸官媒先是封鎖訊息，如今則大篇幅指控示威者是「暴徒」，北京民眾猶如霧裡看花，質疑「沒事人家（香港）示什麼威呀？」上百萬香港民眾6月多次上街遊行，抗議香港特區政府推動修改「逃犯條例」，恐使北京當局能恣意羅織罪名，從香港引渡人員到中國大陸。6月12日原定法案二讀當天，示威群眾包圍立法會，卻遭到警方武裝驅離，爆發流血衝突。對於香港示威，陸媒當時僅報導中國外交部發言人耿爽所宣稱「還有逾80萬市民連署挺修法」的官方說法，報導也未提及反對者對「逃犯條例」的疑慮。之後，中國中央電視台、新華社等官媒，開始陸續報導香港「支持警察執法」的遊行活動。在7月1日晚間爆發示威者衝擊、闖入立法會大樓後，北京方面隔天定調事件是「極端分子的暴力衝擊」。被控管的社群網站也只能看到一面倒批評香港市民「被寵壞了」的聲音。中央社記者近日實際詢問多名北京民眾，對於香港事件的看法，其中不乏支持官方說法者，但有一位受訪的北京大學生卻質疑，「人家（香港民眾）過得好好的，幹嘛要抗議？」在看過近一個月的官媒報導後，這名大學生進一步質疑「為什麼報導完全沒有提及抗議的原因跟訴求？為什麼沒來由的要辦個活動『支持警察執法』？（官媒）報導完全沒說清楚呀！」另外，據了解，已有十餘名曾在私人微信群組討論，並表示支持香港示威者的北京民眾，近日陸續受到警方約談盤問。主要話題發起者先是遭到警方約談，近日更遭到國內安全保衛二度警告，先前的行為已是「尋釁滋事」，倘若再轉發相關言論，就涉及「煽動顛覆政權」。對於這次官方對香港事件的宣傳與定調手法，一位曾歷經六四事件的北京體制內分析人士近日對中央社記者表示，中共高層最擔心的其實是「香港的火星，會在中國引發燎原大火」。他認為，隨著高度集權與打壓異己，執政者面臨到內外壓力持續加劇，「中美摩擦、香港示威都顯而易見，黨內的暗潮洶湧才難以測量」。因此，為了鞏固執政的穩定性，「哪怕只有一點點示威，都一定要強力打壓，因為你永遠也不會知道，哪個小事件會導致政權崩潰」。（編輯：張淑伶）1080708,兩岸
18,（中央社台北8日電）中國三峽大壩近來傳出壩體變形扭曲，引發對潰壩的擔憂。中國官媒近日加強澄清，但說法並不統一。有的說是谷歌衛星圖場景出現偏差，也有的說大壩處於「彈性」狀態，其實一切正常。澎湃新聞引述三峽集團流域樞紐管理局樞紐運行部主任專業師曹毅表示，用戶看到的三峽大壩谷歌衛星圖並非衛星直接拍攝，而是經過一系列算法處理形成，由於谷歌地圖和中國地圖的某些算法不同，因此顯示時某些場景出現偏差。一邊說地圖顯示問題，但中新社等官媒又引述中國長江三峽集團有限公司微信公眾號「三峽小微」表示，壩體變形處於彈性狀態，各項指標均在設計允許範圍內。這篇微信文章說，2015年7月，中國工程院完成了「三峽工程建設第三方獨立評估綜合報告」，評估意見認為：三峽樞紐工程175m試驗性蓄水以來，三峽樞紐建築物各項監測值均在設計允許範圍內，各建築物工作性態和電站機組運行正常。文章表示，關於大壩變形方面，截至2019年4月，壩基累計垂直位移在1.45mm到26.69mm之間，壩體主要受水位和溫度影響呈週期性變化。每年冬季向下游位移，夏季向上游位移。垂直位移和水平位移分布與壩高相關，表現在河床中間大，兩岸逐漸減小，符合重力壩變形規律。三峽大壩工程自籌建起就有不少爭議，爭議多集中在技術方面，也有質疑大壩將帶來泥沙淤積，可能誘發地震，並改變庫區氣候生態等問題。（編輯：翟思嘉/張淑伶）1080708,兩岸
19,（中央社台北8日電）在昨天香港九龍地區「反送中」遊行落幕後，接下來14日和21日又有網民發起的兩場遊行將登場。14日的沙田遊行已獲得警方許可，這將是反送中遊行首次在新界地區舉行。一波未平一波又起。7月的香港幾乎每週日都有要求政府撤回逃犯條例修訂、取消對612示威者「暴動」定性等訴求的遊行。遊行活動從香港島延伸至九龍、新界，越來越靠近中國大陸。14日的沙田遊行由「沙田一隅」主辦。根據「沙田一隅」在社群平台臉書的專頁，遊行已經正式申請警方的不反對通知書，路線則還在與警方研商中，一確定就會公布。根據港媒香港01報導，「沙田一隅」的召集人梁延豐保守估計會有約1000人參與此次遊行。他還說，網民希望每個星期都有數區舉辦遊行，「接力搞晒全港（讓全香港都有遊行）」。沙田區議員陳兆陽說，市民紛紛走上街頭，是因為行政長官林鄭月娥沒有積極回應民間訴求，但6月兩場大規模的反送中遊行，對沙田街坊來說太遠。他支持市民繼續自發舉行和平示威活動。另外，位於新界西貢區的將軍澳，區政聯盟和將軍澳民生關注組也將在21日舉行大遊行。根據港媒流動媒體報導，這次遊行除了「5大訴求」，另外也爭取「拒絕紅色媒體」和「守護新聞真相」。有網民發起全香港18區接力遊行，要讓香港「遍地開花」，順便也反映各區自己的民生問題。香港反送中遊行在昨天首次走出港島，於九龍地區舉行，示威者在陸客眾多的尖沙咀地區向大陸遊客宣傳反對逃犯條例修訂的訴求，並用普通話表明「學生不是暴民」。主辦方表示這場遊行有超過23萬人參加，警方則指高峰期有5.6萬人參與。全日活動共有6人被捕，當中1人涉嫌「未能出示身分證明文件」；另外5人則在晚上衝突中，涉嫌「襲警」及「妨礙警務人員執行職務」。（編輯：張淑伶/周慧盈）1080708,兩岸
20,（中央社記者張謙香港8日電）香港網民昨天在九龍旅遊區尖沙咀發起「反送中」遊行後，部分參與者不願離去，沿著主幹道彌敦道走向旺角；警方昨晚10時30分拉起封鎖人牆開始強制驅離，有多人被捕。昨天下午的遊行從尖沙咀文化中心出發，前往附近的高速鐵路西九龍站，發起人宣布有23萬人參加，警方指高峰時有5.6萬人。遊行結束後，大部分參加者和平散去，但仍有近千名參與者滯留現場，此後沿著彌敦道往北走向旺角，期間占據了馬路。至昨晚10時30分左右，全副武裝鎮暴警方在旺角的亞皆老街與彌敦道路口，一字排開築起人牆，不再讓示威者前進，並警告示威者已觸犯非法集會，必須盡快離開。昨晚10時50分左右，警方從山東街等側面道路前進部署，數百名示威者一度被包圍；從現場直播畫面看，至少兩名示威者在山東街被捕。至今天凌晨0時截稿前，大部分民眾已經離開旺角現場，僅剩少數示威者故意走在警方前方，採平和方式刻意延緩清場速度，期間並與警方發生推擠衝突。（編輯：林克倫）1080708,兩岸
21,（中央社香港7日綜合外電報導）香港數十萬民眾今天下午再度發起「反送中」遊行，向九龍尖沙咀一帶眾多陸客宣傳反對逃犯條例修訂草案等訴求。遊行組織者之一劉穎匡表示，遊行過程保持「和平、理性、優雅」。他告訴路透社，行動宗旨為傳達香港民眾可「和平遊行，並讓陸客將抗議訊息帶回內地」。一名來自廈門的黃姓遊客說，她不清楚抗議行動細節，但「尊重香港民眾遊行的權利」。她和家人同遊尖沙咀，遇上抗議民眾發放傳單，但整體旅遊計畫未受影響。有鑑於尖沙咀是熱門旅遊區，警方下午全程高度戒備，對大眾運輸系統施行人流管制，並禁止遊行群眾進入陸客常去的廣東道消費區，以免發生衝突。18歲的艾迪森．吳（Eddison Ng，譯音）今天也參加遊行。他告訴法新社，同行者想向包括來自中國大陸的遊客傳達香港現況，也期待遊客能將接收到的資訊帶往中國。遊行現場許多布條以簡體中文寫成，一名議員甚至教導群眾如何以標準普通話說「學生不是暴民」。根據活動組織者的說法，今天的遊行有大約23萬人參加；警方估計，高峰期約5萬6000人。遊行約下午3時30分開始，晚上6時結束。（譯者：陳韻聿/核稿：林治平）1080707,兩岸
22,（中央社記者張謙香港7日電）今天有網民持續發起「反送中」遊行，粗略計估有數萬人參加，他們的訴求之一是政府必須撤回修訂逃犯條例草案。這次遊行的地點在九龍，遊行人士下午在旅遊區尖沙咀文化中心旁集合，然後徒步前往尖沙咀另一端的西九龍高速鐵路站。遊行原定下午4時出發，但由於人數較預期多，於是提前約半小時出發。這次遊行有5大訴求，分別是要求香港政府撤回修訂草案、收回對「反送中」示威的暴動定義、撤銷對「反送中」示威者的控罪、追究警隊濫權情況，以及解散立法會並進行雙普選（行政長官和立法會）。遊行群眾沿途高舉標語，提出上述訴求。途中也有不少群眾指責在場維持秩序的警員，以表達對警方6月12日在立法會外，以武力驅散示威者的不滿。今天的遊行路線很短。正常的話，大概半小時就能走完；在終點高鐵西九站，主辦方不斷呼籲遊行人士和平散去，但仍有不少人不願離開。由於尖沙咀一帶有許多中國大陸旅客，遊行負責人之一的劉穎匡在終點站，呼籲遊行群眾到附近遊客區，向陸客宣傳反修例等訴求。鑑於尖沙咀是旅遊區，警方下午全程高度戒備，派出千名警員維持秩序，同時封鎖高鐵站多個通道，並禁止遊行群眾進入陸客常去的廣東道消費區，以免發生衝突。泛民主派自6月初起發起「反送中」運動，期間曾舉行多次大規模遊行。6月12日，泛民呼籲支持者包圍立法會，以阻止修法，期間警方以武力驅散示威者，發射了超過150枚催淚彈。7月1日，大批反修例示威者衝進立法會並進行破壞，讓民意有點逆轉；泛民方面自此暫停舉行反修例示威集會，最近兩天的相關活動，全是由網民自發舉行。（編輯：林克倫）1080707（中央社記者張謙香港7日電）有網民今天下午在九龍尖沙咀發起「反送中」遊行，發起人聲稱有23萬人參加，警方則指高峰期有5.6萬人遊行自下午3時30分開始，晚上6時許結束。截稿時，仍有一些參加者不願離開，留在尖沙咀旅遊區。（編輯：林克倫）1080707,兩岸
23,（中央社記者張淑伶台北7日電）第2屆中國人權律師獎得主唐荊陵今天說，香港人正為自治、自由與民主權利搏鬥，他們追求的也是中國律師的理想，即建立民主自由中國。他懇請全世界莫對中國人權災難視而不見。第3屆中國人權律師節暨第2屆中國人權律師獎頒獎典禮7日在台北舉行，這項活動由在美國的團體人道中國、在香港的中國維權律師關注組、台灣聲援中國人權律師網絡、台北律師公會人權委員會等數十個人權組織主辦。香港支聯會主席何俊仁在典禮發言表示，維權律師應該是代表中國文明社會的群體，現在卻成了被打壓的「新黑五類」之首，這代表中國前途艱難。他認為，這樣的政權不可能長期有效管制，相信會看到它的崩潰和改變。獲獎的唐荊陵無法來台領獎，典禮上播放了他預先錄下的獲獎感言。他身穿受審時穿的衣服，表示對於得到中國人權律師獎感到自豪。唐荊陵曾處理大量勞工權、選舉權、言論自由和信仰自由案件，是中國公民不合作運動的主要推動者；2016年1月以煽動顛覆國家政權罪判處5年徒刑，今年4月29日刑滿出獄。他說，中國的人權律師無論是下監、失去律師執照、失去生計來源、流亡海外或仍在法庭大聲疾呼，他們都沒有沈寂。唐荊陵話鋒一轉表示，香港人民正在為香港的自治、自由與民主權利進行一場生死搏鬥，雖然還沒有看到這場戰鬥的結果，但相信這場戰鬥必將成為歷史的轉折。他提到短短一個月內，已有數名港人奉獻自己年輕的生命，「他們所竭力追求的也就是我們的理想，也就是建立民主和自由的中國」；他懇請世界各國人民，都不能對中國不斷惡化的災難視而不見。香港情勢是本屆中國人律師節及頒獎典禮的熱詞。台灣聲援中國人權律師網絡召集人、律師郭吉仁表示，今天的活動是提醒台港和全世界，台灣這個民主的堡壘「蠻危險的」，希望大家協助台灣扮演堡壘的角色。台灣關懷中國人權聯盟理事長楊憲宏在典禮上說，「當還有人不自由的時候，我們不可能感覺自由」，709律師受難、香港百萬人站出來「反送中」，這些事情考驗著台港民眾對民主和自由的信仰，台灣在這方面「值得檢討」。他呼籲，台灣應盡快通過「難民法」。709事件是2015年7月9日起，一連串對中國維權律師和維權人士的抓捕、審訊，至少有超過321名受害者。目前，周世鋒和夏霖等律師仍在獄中；王全璋遭秘密判刑，家屬會見時發現有遭酷刑、強迫服藥跡象；為709案辯護的余文生、李昱函等律師被捕入獄；江天勇刑滿釋放但仍被限制自由；數十名律師已被或將被吊銷執照。上屆中國人權律師獎得主高智晟與外界失聯，生死不明。709事件將屆滿4週年之際，中國維權律師關注組、香港支聯會和台灣聲援中國人權律師網絡發起連署聲明，提出對中國政府的5大要求：立即釋放被拘禁的人權律師、保障所有刑滿出獄律師真正自由，並且撤銷取消因政治因素吊銷、註銷律師事務所牌照的決定，同時也要立即停止對人權律師的一切騷擾、恐嚇、暴力攻擊，還有停止對其家屬的一切騷擾及打壓。（編輯：林克倫）1080707,兩岸
24,（中央社記者張謙香港7日電）有網民今天下午在九龍尖沙咀發起「反送中」遊行，發起人聲稱有23萬人參加，警方則指高峰期有5.6萬人遊行自下午3時30分開始，晚上6時許結束。截稿時，仍有一些參加者不願離開，留在尖沙咀旅遊區。（編輯：林克倫）1080707,兩岸
25,（中央社台北7日電）中國區域經濟發展強調協同、灣區與一體化概念，上海市政協副主席周建民今天表示，長三角一體化是長江經濟戰略的重要組成，今後不要再說自己是上海人，要強調「我是長三角人」。由「中國企業家」雜誌社主辦的新領袖創新大課暨2019中國企業未來之星年會今天在上海舉行，中國民主建國會（民建）中央副主席、上海市政協副主席周漢民在年會上，詮釋中國區域發展規劃時，作上述表示。對於如何理解中國經濟發展的布局面貌，周漢民指出，要先往「北望、南望、東望」，再來是整個一條線的發展。他表示，北望「京津冀」的關鍵詞是「協同」。周漢民說，北京、天津兩直轄市加上河北11個地級市，土地21.5萬平方公里、1.1億人民；所謂北京非首都功能則有兩關注點，一是北京作為直轄市的功能「疏解」是通州，另一是北京作為首都功能的「擴展」是雄安。南望是指粵港澳大灣區戰略，戰略核心是「合作」。周漢民認為需關注3件事，首先是「一國兩制」要高度尊重；其次是此區域有人民幣、港幣、澳元等3種法定貨幣；最後是有3個相對獨立的法律和司法體系，所以特別要強調合作。他指出，粵港澳大灣區的土地面積5.6萬平方公里、人口7000萬，未來發展突破點：一是人才、特別是自然科學家的高度聚集；二是人才的稅收必定會往更優惠靠攏，即在廣東從業的港澳人士的稅收，比照香港、澳門的稅率，超過的一部分由當地政府補貼。東望是「長江經濟戰略」。長江流域面積250萬平方公里、人口占全中國40%，經濟產能在2018年的90兆人民幣GDP總量裡占40%；其中，長三角經濟總量是粵港澳兩倍，經濟總量是國家的1/4。周漢民指出，「長三角」作為長江經濟戰略組成部分，將成為中國國家發展最新標竿，其主題詞是「一體化」。首先是「規劃」的一體化，今後不要再說自己只是上海人，更要強調我是長三角人。其次是長三角要實現交通網絡的同城效應，企業要高度關注長三角交通格局再造的商機；最後是長三角一體化「高品質發展」上升為國家戰略，目的是讓人民未來的生活更美好。他指出，「公共服務的一體化，其中的商機不是用一句話可以概括的」。周漢民強調，規劃的一體、（交通）網路的一體、服務的一體，這三個一體才是真正意義的「一體化」，其意義會隨著未來5至10年的發展會充分顯現。（編輯：林克倫/周慧盈）1080707,兩岸
26,（中央社台北7日電）香港「反送中」人士今天再度發起遊行，由於參與者踴躍，原訂下午4時出發的隊伍約提前半小時開始，前往遊行終點西九龍高鐵站；港府嚴陣以待，停售中午至晚間的所有高鐵車票。綜合官方香港電台和明報等港媒報導，反送中人士今天發起九龍區反送中大遊行，提出「徹底撤回逃犯條例、撤回暴動定義、撤回至今所有抗爭者控罪、徹底追究警隊濫權情況、以行政命令解散立法會、立即實行雙普選」等多項訴求。遊行原訂下午4時開始，但約近下午3時，大批身穿黑衣的港人已紛紛湧入集合地點尖沙咀梳士巴利花園。由於參與民眾踴躍，人潮爆滿並擴散至周邊的星光大道與文化中心，主辦單位在下午3時35分提前宣布出發，前往遊行終點香港高鐵西九龍站。港府相關單位嚴陣以待，除停售中午起至晚間的所有高鐵車票，車站外也設置俗稱「水馬」的充水式護欄；警方還在遊行開始前，運走遊行路線所經工地的磚頭、木板等物品，並要求港鐵拒絕媒體記者進入西九龍站採訪，引發港記協譴責。（編輯：周慧盈/林克倫）1080707（中央社記者張謙香港7日電）有網民今天下午在九龍尖沙咀發起「反送中」遊行，發起人聲稱有23萬人參加，警方則指高峰期有5.6萬人遊行自下午3時30分開始，晚上6時許結束。截稿時，仍有一些參加者不願離開，留在尖沙咀旅遊區。（編輯：林克倫）1080707,兩岸
27,（中央社記者張淑伶台北7日電）中國維權律師江天勇及維權律師家屬王峭嶺、李文足，今天通過視訊向台灣及全球關心中國人權的人士表達感謝。李文足說，儘管先生王全璋的狀態比預期差，但她會積極面對生活。第3屆中國人權律師節暨第2屆中國人權律師獎頒獎典禮今天在台北舉行。典禮中以網路連線的方式邀請江天勇和王峭嶺、李文足發言。李文足經過近4年奔走，終於在6月28日於山東臨沂監獄會見到王全璋，但她所見到的，是身體和精神狀態都很不好、和過去判若兩人的丈夫。當晚，李文足在社群媒體發表自己會見的細節和感想，文字令人動容，該篇文章短短幾天內在社群平台臉書上就有逾7000次的分享。李文足今天在與台北會場的連線中，多次表示感謝。她說，這次能與王全璋會面，是現場的朋友、全世界熱愛自由的朋友共同努力爭取到的。儘管這次會面的狀態對她來說是很大的打擊，但她還是會積極樂觀的面對生活。很多人問李文足為何要不懈地抗爭，她說這是人的本能反應，「丈夫被抓難道不管嗎？」自己從來就沒有考慮過做這些抗爭要有特別的原因，就是做該做的事。在李文足身旁的王峭嶺，是已出獄維權律師李和平的妻子，過去4年來，她和其他幾位維權律師的妻子們一直陪同李文足奔走、上訪，讓王全璋的狀況能得到全球關注。王峭嶺說，在為丈夫維權的過程中，她們幾位家屬都遭遇過暴力毆打和辱罵，她們盡量保持樂觀，「在眼淚中歡笑，也在歡笑中流淚」。她不認為自己勇敢，但事實證明，抗爭能讓家人的處境更好。她說，在這樣的過程中，她們從只顧自家生活的家庭主婦，如今在各方面有了嶄新的認識。尤其6月28日當晚，從臉書上看到這麼多人和媒體關注王全璋的會見、還有人自發把李文足的文章翻譯成英文，她感覺是「痛苦又特別溫暖的一天」，並對著鏡頭說「我愛你們」。江天勇曾參與高智晟案，也幫助愛滋感染者、法輪功信仰者維權，2017年以煽動顛覆國家政權罪被判有期徒刑2年，今年2月28日刑滿出獄。江天勇今天與台北會場的連線只有聲音沒有畫面。他說自己雖然出獄了，但家門外有人24小時看守、近距離跟蹤，如果想去北京看醫生必須層層批准，仍處於不自由的狀態。官方甚至告訴他要3年後才能到美國與妻女團聚，這是沒有道理和人性的。對於台灣在內的外界能提供什麼樣的幫助，李文足說，王全璋刑期還有10個月，她希望中國政府能同意他保外就醫；江天勇則盼望能自由地看醫生，與妻子女兒團聚，希望外界的關注能讓他實現這個目標。（編輯：翟思嘉）1080707,兩岸
