,新聞,類別
10,（中央社雪梨/香港8日綜合外電報導）德國最大銀行德意志銀行宣布將在全球裁汰1萬8000個工作機會後，亞太地區部分團隊今天遭裁員，這是該公司自金融危機後，規模最大的改造行動之一。德意志銀行（Deutsche Bank）7日在歐洲展開重整計畫，將耗資74億歐元（約新台幣2591億元），也會大刀闊斧削減投資銀行規模。德銀這波重整計畫包括退出全球證券業務，並縮減部分固定收益業務，後者被視為德銀歷來強項之一。雖然外界預期被砍的1萬8000個職務主要在歐美，這波裁員潮今天也影響從雪梨到香港的亞太辦公室。德銀昨天宣布這項計畫時，並未說明裁員大斧將從何處砍下。路透社報導，德銀在雪梨的員工今天被目擊離開辦公室，除了證實他們曾為德銀員工外，也表示他們遭到裁員。一名熟悉德銀在澳洲營運業務的人士表示，股票資本市場團隊遭解散，但是負責併購業務的團隊大多未受到立即影響。根據德銀官網數據資料顯示，該公司在雪梨、東京、香港與新加坡約4700名員工。對這些計畫有直接了解的資深亞洲銀行家透露，裁員以前，德銀在亞太地區的投資銀行團隊約300人，裁員比例將達10%至15%，幾乎所有都來自股票資本市場部門。德銀發言人婉拒對裁員事宜置評，指出銀行方面會直接與員工溝通。（譯者：王品軒/核稿：劉淑琴）1080708,產經
11,（中央社記者吳佳蓉台北8日電）6月出口驚喜轉正，年增0.5%；財政部表示，雖持續受美中貿易紛擾籠罩，但受惠台商產能移回、貿易戰轉單效應，出口得以暫時止跌回穩；其中，以資通與視聽產品出口及對美國出口大幅成長，為兩大主要亮點。財政部今天公布6月出口額283.9億美元，創歷年同月最高，與去年同期相比小幅成長0.5%，優於先前各界預期，中止連7個月負成長。財政部統計處處長蔡美娜說，雖然美中貿易摩擦帶來的不確定性持續壓抑國際原物料價格及傳產貨品買氣，但隨美中貿易戰爆發後，廠商陸續將產能移回國內、轉單效應出現，加上積體電路需求好轉，油品外銷增加，使6月出口得以驚險轉正。蔡美娜指出，台商回流及轉單效應，主要顯現在資通與視聽產品出口以及對美國出口數字上。6月出口貨品中，表現最亮眼的就是資通與視聽產品，出口規模35.4億美元，創歷年同月最高，年增20.2%，並為連續4個月雙位數正成長。蔡美娜表示，同時，6月礦產品年增14.8%，電子零組件出口90.3億美元，也創歷年同月最高，年增3.3%，持續回穩；受上述3類貨品成長加持，即使呈現衰退出口貨品項目較多，傳產貨品仍普遍衰退，但整體出口仍得以小幅成長0.5%。另一方面，6月對美國出口動能持續強勁，出口值39億美元，創歷年單月第3高，年增18.5%，已連續33個月正成長，其中正是受資通與視聽產品年增52.8%作為主要支撐力道。蔡美娜說，6月進口也有亮眼表現，年增6.6%，其中進口資本設備年增41.6%，增幅創32個月以來最大，顯示廠商積極增購半導體設備；隨廠商增加對處理器等元件採購，進口電子零組件也年增9.8%，有利後續電子零組件出口動能。回顧上半年出口情形，蔡美娜分析，受到美中貿易戰波及，累計前6月出口1582.3億美元，年減3.4%，至5月雖然呈現連7黑，但衰退幅度、期間與先前幾波衰退相比較小、也較短，並得以在6月止跌回正。其中，資通訊產品出口及對美國出口規模均創歷年最高。累計前6月進口1328.9億美元，年增0.1%，蔡美娜點名，其中最大亮點就是進口資本設備，前6月規模242.2億美元，創歷年最高，年增15.8%，主要受半導體大廠精進製程、國外科技業大廠加碼投資台灣及台商回流效應帶動。展望後勢，蔡美娜預估，7月出口年增率將介於正成長1%及負成長1%之間。長期來看，美中貿易戰緊張趨勢暫時得以稍稍緩解，即使如此，仍不敢太樂觀看待，因不確定性依舊存在，廠商態度依舊偏向觀望；且單月出口好轉，可能是有急單或短單出現，未必代表後續可邁入坦途。不過，台商產能回流、轉單效應出現已為既定趨勢，加上5G通訊、人工智慧、物聯網、高效能運算等新興商機可望於下半年展開，正負因素相抵，下半年出口應可望慢慢持穩，預估第3季表現持平，等到第4季可望有較明顯成長。（編輯：李信寬）1080708,產經
12,（中央社台北8日電）台北外匯市場新台幣兌美元今天收盤收31.196元，貶8.9分，成交金額7.25億美元。新台幣兌美元今天開盤價為31.180元，最高31.140元、最低31.203元。1080708,產經
13,（中央社記者韋樞台北8日電）媒體今天報導台塑美國德州廠排放污染罰約新台幣50億元。台塑公司表示，聯邦法院認定違反聯邦「淨水法」，但報導所提為審理法官意見書而非終判，全案審理中，台塑不評論。台塑轉投資位於美國德州的台塑美國最新傳出，遭美國聯邦法院已認定造成污染，恐面臨約新台幣約50億元的罰款。台塑公司指出，媒體報導「台塑德州廠遭認定排放污染」，內容提及台塑美國公司德州廠遭環保人員指控排放塑膠粒，聯邦法院認定違反聯邦「淨水法」。台塑公司認為媒體報導僅是審理法官的意見書，並非最終判決，由於全案還在法院審理中，台塑不便發表評論。台塑公司前幾年已規劃擴大美國德州廠的生產規模，同時發揮頁岩氣的低成本優勢，德州廠正進行年產120萬公噸乙烯的乙烷裂解廠、40萬公噸低密度聚乙烯（LDPE）和25萬公噸聚丙烯（PP）等擴建工程；其中LDPE廠和乙烷裂解廠從今年第2季起陸續完工投產，未來會挹注獲利。台塑公司看好今年台塑美國公司的稅前獲利會超過去年的10億美元，主要是美國的企業所得稅率從過去的35%降到20%，且德州廠擴建工程陸續從下半年開出。（編輯：蘇志宗）1080708（中央社德州拉瓦卡港8日綜合外電報導）美國聯邦法官近日認定，台塑在德州拉瓦卡港地區違法排放塑膠汙染物長達3年餘，「情節重大」且為連續犯。台塑可能因此面臨最高1.62億美元（約新台幣50億元）罰金。「德州論壇報」（The Texas Tribune）報導，德州拉瓦卡港（Port Lavaca）地區居民和環保團體10年來指控台塑，違法將塑膠顆粒和其他汙染物排入拉瓦卡灣（Lavaca Bay）和鄰近河川，要求州政府和聯邦監管單位嚴懲。他們終於在2017年7月具狀控告台塑，法官今年3月底開庭審理。德州聯邦地區法院法官霍伊特（Kenneth M. Hoyt）6月27日認定，台塑違反德州政府排放許可和聯邦「淨水法」。他在意見書中寫道：「證據顯示，台塑自2016年1月31日起…違反其懸浮固體排放許可，情節重大。」他還稱台塑是「連續犯」。霍伊特指出，「證據顯示，台塑從未向德州環境品質委員會（Texas Commission on Environmental Quality，TCEQ）通報任何一次懸浮固體排放」，違法行徑「長達1149天」。儘管台塑曾在2017年4月和5月因6度違規遭TCEQ處罰12萬1875美元，但台塑仍我行我素。本案原告退休捕蝦業者威爾森（Diane Wilson）和環保團體「聖安東尼奧灣河口護水者」（San Antonio Bay Estuarine Waterkeeper）在庭審一週期間，將數箱裝滿數以千計乳白色塑膠顆粒的證據呈上法庭。這些證據是志工協助從拉瓦卡灣、馬塔戈達灣（Matagorda Bay）和科克斯溪（Cox Creek）費心收集而來。威爾森獲知判決後表示：「我感到正義獲得伸張。這種感覺非常少有，我還難以理解這是什麼感覺。…法官正視我們，也聽進我們的聲音。」原告向台塑求償1億6200萬美元，代表依據台塑違規天數每天求償10萬4828美元。威爾森說，法院很可能9月開庭決定罰金規模。所有罰金將用於清理汙染物。「德州觀察家報」（Texas Observer）報導，這並非台塑首次在美國因違反環保規定遭到處罰。10年前美國環境保護署（EPA）已對台塑處以1300萬美元（約新台幣4億元）的空汙和水汙染罰金，但台塑從未完成在德州和路易斯安那州應履行的大量減少汙染工作。EPA幾年後再處罰台塑150萬美元。此外，德州環境品質委員會過去10年總計處罰台塑約50萬美元。但和這家台灣巨擘企業超過10億美元（約新台幣311億元）的年營收相比，只是九牛一毛。（譯者：張正芊/核稿：林治平）1080708,產經
14,（中央社記者江明晏台北8日電）電信業者積極轉型，持續透過異業合作跨界數位生活服務，遠傳電信今天宣布攜手潔衣家合作推出行動e化洗衣服務，月付新台幣399元，可選4件洗衣服務。行動資費競爭激烈，平均每戶貢獻金額（ARPU）下滑，電信業者積極轉型，持續異業合作將觸角伸進不同領域。遠傳電信今天表示，攜手潔衣家合作推出行動e化洗衣服務，每月399元，可享潔衣家全台超商通路任選4件洗衣服務，到全台三大超商，近6000家便利商店均可送洗，24小時收送服務不受時間限制。遠傳個人用戶事業群數位服務事業處副總經理陳萍坽表示，跨界聯手、給消費者更滿足的體驗是現在追求目標，遠傳陸續推出愛講智慧音箱、friDay拍拍本，瞄準數位生活服務。期望和用戶「靠得更近」、幫用戶「想得更遠」，除了提供消費者電信服務外，更跨足多元的生活e化服務，包括生活娛樂、智慧通訊、居家關懷、消費金融，提供更有感的消費者體驗。遠傳指出，潔衣家服務每年業績皆達雙位數成長，且服務e化、主要使用者多在30歲上下，主要族群。遠傳與潔衣家基於對於便利生活e化有相同理念，進而攜手，也期望刺激更多營收成長。遠傳以「大、人、物」作為轉型及升級的核心能力，深耕大數據、人工智慧、物聯網的技術及應用，截至今年第一季為止，遠傳整體資通訊業務今年相較去年同期成長38%，合約金額今年第一季相較去年同期成長198%；企業客戶有關雲端服務的營收，較同期成長率近200%；資安服務在今年第一季更有高達40%的成長幅度，顯示新經濟營收動能持續增溫。而在個人用戶營收上，影音串流服務年成長16%；協助客戶解決3C問題的「數位萬事通」服務，也有高達123%的年成長。（編輯：蘇志宗）1080708,產經
15,（中央社東京8日綜合外電報導）日本東京股市今天受華爾街股市疲弱、投資人獲利了結影響，下跌近1%。日經225指數下跌212.03點或0.98%，收21534.35點，東證一部指數下跌14.18點或0.89%，收1578.40點。（譯者：陳韻聿/核稿：陳政一）1080708,產經
16,（中央社記者韓婷婷台北8日電）黑松迎向百年企業，董事長張斌堂宣示，未來將鎖定生活品牌、超越代理、進化銷售三大方向，透過核心能力翻轉經營思維，推升品牌活力與創新，兌現布局成果，展現營運動能。張斌堂表示，將透過研發創新、行銷適應2大核心能力打造生活品牌，他強調，黑松未來不再過度強調生產，將極力打造專業銷售服務平台，目前生產基地維持，重點在於改變產品的開發銷售。他說，近幾年品牌持續朝向年輕化，創新的行銷手法讓品牌跳出原有框架，不只單純開發新品，而是透過更多創新的思維，讓品牌融入消費者生活當中。張斌堂指出，黑松已創立94年，2017年主打雙茶葉、雙溫層一炮而紅的黑松茶尋味；2018年推出黑松沙士清爽der透明版，成功創造社群熱度；今年則以無菌碳酸／無碳酸生產設備，研發出全台第一瓶加入膳食纖維的氣泡水「FIN纖氣泡水」，都創造出亮眼成績。代理事業方面，未來也將打破代理代銷原有模式，張斌堂表示，黑松看中台灣酒類市場，藉由本身經銷通路優勢，代理包括50度以上金門高粱，日本CHOYA梅酒、黑松白鹿清酒、人頭馬君度等知名品牌，近年推出的58金高主題酒、老酒升值58金高垂直年份典藏組，首波上市均搶購一空。張斌堂指出，黑松不只是食品製造商，未來販售的商品將不設限，極力打造專業銷售服務平台；將從通路據點的所在地考量消費者需求，目前黑松共有10家直營經銷商、53家一般經銷商，可販售黑松以外的多元產品。張斌堂強調，黑松深耕布局自動販賣機多年，目前共有7500台，深入消費者各個生活場景。完整的通路體系補足超商與超市無法觸及的地方，近年大力推展智慧型自動販賣機，除可以販售非飲料產品外，還能透過大數據分析，更加即時掌握銷售狀況與消費者使用習慣，包括休閒食品甚至像尿布，已在OUTLET的販賣機開賣。（編輯：張均懋）1080708,產經
17,（中央社記者潘姿羽台北8日電）曾有評論指出，中國最遲在2049年收復台灣，經濟學大師柯文表示，台灣對美國或許不是那麼重要，但美國在意台灣被統一後的全球局勢，與其等到中國日益強大，不如現在正面交鋒，這也是貿易戰戰略一部分。泰勒．柯文（Tyler Cowen）是當代最重要的經濟學大師之一，外交政策雜誌評選為「全球百大思想家」，他目前任教於喬治梅森大學，並主持該校知名智庫Mercatus Center；柯文長期關心社會運動與文化經濟學，與另一位經濟學家亞歷克斯．塔巴羅克（Alex Tabarrok）共同主持的經濟學部落格「邊際革命」，為全球最受歡迎的財經部落格。柯文今天出席今周刊主辦的國際高峰會，並以「貿易戰下的新世界」為題進行演講，他從另個角度來談美中貿易戰背後，層層的戰略考量。他表示，曾有評論家指出，中國最遲2049年會奪回台灣，這是美國長期以來擔心的事情，不是說美國真的多愛台灣，但若中國把台灣拿下，美國卻沒有做什麼事，全球局勢可能掀起更大的波瀾。柯文指出，如果中國順利拿下台灣，或許俄國總統蒲亭（Vladimir Putin）也會蠢蠢欲動，全球局勢紛亂，南韓可能開始打造核武，阿拉伯國家、土耳其也跟著發展武力，「突然間世界變成一場惡夢」。他進一步表示，台灣或許不是那麼重要，但若中國打算奪下台灣，美國必須採取行動，那麼與其在中國愈來愈強大的時候才來對抗，比較簡單的做法是現在就正面交鋒，因為這是無可避免的。柯文有過數次造訪中國的經驗，即便接觸到一些比較西方派、自由派的中國人民，都用英文溝通，但這些人同樣認為台灣是中國的一部分。中國與台灣間的局面不僅只是兩岸議題，在全球局勢中更有其意義，柯文表示，這也是貿易戰當中的考量，或許兩岸關係未來有可能變成貿易戰協議的一塊。從中國的角度來看美中貿易戰，會認為美國是為了打壓中國，柯文認為並非如此，美國與中國正面交鋒，為的是以「對美國有利」方式繁榮起來，只是這樣的舉動會影響到中國經濟，也因此，中國情緒不會太好，化解貿易戰就變得很困難。（編輯：林興盟）1080708,產經
18,（中央社記者韋樞台北8日電）物流業中菲行和捷迅上半年受惠空運和海運逐步增溫，帶動營收增長；中菲行看好貿易戰促使供應鏈移往東南亞，且中菲行當地布局甚久，預估下半年業務量將大增。中菲行6月自結集團營業額13億7500萬元，年減3%；累計上半年營業額為82億8500萬元，年成長1.8%。捷迅自結6月營收2億5663萬元，年增21.61%，上半年自結營收合計約13億4506萬元，年增4.21%，表現優異。中菲行表示，全球經濟發展受到美中貿易戰、英國脫歐疑慮的影響而趨緩，過去以大陸為生產製造重鎮的廠商已開始南向布局，由於中菲行在東南亞及南亞早已深耕布局、服務網絡遍及重要口岸，可以立即滿足客戶的需求，估計未來將增加不少業務機會。中菲行指出，目前在全球服務網絡總數達161處；其中，中菲行專注航空貨運承攬、得美行專注海運貨運承攬，聚焦集團雙品牌的經營優勢，配合多元運輸、全方位物流倉儲、貨物保險經紀、進出口報關/報檢、亞洲跨境陸運、中歐跨境鐵路和跨境電商等客制化服務，提升服務能力與價值。展望未來，中菲行認為，第3季本就是第4季購物旺季前的海空運輸旺季，中菲行將秉持「大中華經濟圈及東南亞為母體市場」持續爭取多家跨國企業業務，未來整體營業額將可持續成長。（編輯：郭萍英）1080708,產經
19,（中央社記者劉姵呈台北8日電）北富銀首度延攬印度籍金融專才、前菲律賓首都銀行信用卡公司總裁潘柏迪（Pradeep Pant）擔任數位金融總處總處長，專攻台灣、中國、香港、新加坡、越南等地FinTech服務。台北富邦銀行今天宣布數位金融創新團隊再添強將，北富銀表示，首度延攬印度籍金融專才、前菲律賓首都銀行信用卡公司總裁潘柏迪擔任數位金融總處總處長，並於今天走馬上任。北富銀總經理程耀輝表示，金融科技（FinTech）為金融業業者帶來巨大的變革與機遇，深刻瞭解客戶痛點、敏捷開發、快速整合資源成了金融業升級轉型的關鍵；而潘柏迪金融資歷20多年，一半時間在海外、一半時間在台灣，對亞洲市場脈動與新技術應用相當敏銳，也擅長整合與剖析數據資料。程耀輝表示，希望借重潘柏迪的專才，為北富銀的金融科技創新能力注入新動能，激盪出更多的數位金融創新服務。潘柏迪曾任菲律賓首都銀行信用卡公司總裁、花旗集團亞太區／區域信用卡行銷主管、花旗（台灣）信用卡業務主管、澳盛（台灣）個人金融暨私人銀行處總處長等，也有泰國、印度等跨國金融實戰經驗，曾引領澳盛以創新、優質的財富管理商品與服務，連續3年榮獲知名財經雜誌的「外商銀行類最佳財富管理獎」。（編輯：郭萍英）1080708,產經
20,（中央社記者吳佳蓉台北8日電）今年首批綜所稅退稅將於31日入帳，財政資訊中心統計，受惠4大扣除額調高等減稅利益，首批退稅件數294.1萬件，較去年大增近64萬件，增幅27.8%，退稅金額新台幣455.8億元，也大幅增加25.1%。財政部表示，綜所稅退稅共分3批，視申報方式、時間點，分別會在7月31日、10月31日及隔年1月20日入帳（若遇假日將順延）。民眾只要是使用網路申報、稅額試算線上登錄、電話語音回復申報，或在5月10日前向「戶籍所在地」國稅局完成人工申報、二維條碼申報及稅額試算紙本回復確認，都可成為退稅早鳥族。根據財資中心統計，今年首批退稅案件共有294萬1300件，比去年大增近64萬件，可領退稅件數年增27.8%，增幅顯著；首批退稅金額455億7857萬元，也比去年增加91.6億元，增幅達25.1%。財政部表示，退稅案件、金額雙雙提高，主要應與稅制變化有關，去年「所得稅制優化方案上路」，今年5月申報適用，調高作為綜所稅計稅時減項的4大扣除額（標準扣除額及薪資所得、身心障礙、幼兒學前特別扣除額），納保法保證不課稅的基本生活費門檻也從16.6萬元調高為17.1萬元，有多項減稅利益。財資中心資料顯示，首批退稅案件中75%都直撥退稅，件數達221萬多件，國稅局會在31日將退稅直接匯入當初申報時的指定退稅帳戶；其餘73萬多件退稅案件則是「採一般退稅」方式，由國稅局寄發退稅憑單，再由民眾自行前往指定金融機構兌領。另一方面，至於向「非」戶籍所在地國稅局以人工申報、二維條碼申報及稅額試算紙本回復確認申報的案件，以及5月10日後，用人工、二維條碼申報的所有案件，得等到10月31日才能領到退稅。逾期申報、有補充的後到資料，或原本屬於不補稅不退稅案件，但之後被稽徵機關核定有退稅的案件，則屬於第三批退稅案件，要等隔年1月20日才可領取退稅金額。（編輯：張均懋）1080708,產經
21,（中央社台北8日電）台北外匯市場新台幣兌美元今天中午暫收31.185元，貶7.8分，成交金額4.4億美元。新台幣兌美元今天開盤價為31.18元，早盤最高31.14元、最低31.189元。1080708,產經
22,（中央社記者韋樞台北8日電）美國國際貨櫃廢鋼急跌2週、平盤1週後，本週在土耳其繼續大買後反彈，中部鋼筋大廠豐興本週各項產品報價反漲。豐興研判，日本廢鋼補跌，美國廢鋼走俏，價差拉近，形成對峙。豐興本週盤價止跌反漲，每公噸上漲新台幣300元，國內廢鋼收購價漲到每公噸新台幣8400元；鋼筋每公噸漲到1萬6800元；型鋼基價平盤，每公噸2萬1000元。國際原料行情方面，豐興鋼鐵指出，美國大船廢鋼本週無報價；日本2H廢鋼本週持平為每公噸280美元；美國貨櫃廢鋼本週報價上漲10美元，每公噸275美元；澳洲鐵礦砂本週漲多拉回，每公噸下跌3.7美元，由每公噸117.95美元跌至114.25美元。豐興鋼鐵表示，美國從6月初起重新開放加拿大和墨西哥鋼鐵產品進口，促使美國國內鋼廠必須降價以對，相對向上壓縮廢鋼供應商的價格來降低成本，美國國內或出口的貨櫃廢鋼價也跟跌，跌到6月24日當週每公噸報價265美元。豐興鋼鐵指出，美國貨櫃廢鋼價格走跌，國際廢鋼大買家土耳其見狀出手買貨，從6月底一路買到7月初，果然帶動美國貨櫃廢鋼止跌走平隨後再拉升，相對美國貨櫃廢鋼業者對亞洲買家的報價自然水漲船高，目前價格仍看俏。但最值得關注的是，日本2H廢鋼價格從6月10日起逐步走跌，最新報價每公噸僅280美元，與美國貨櫃廢鋼每公噸價差5美元。就鋼鐵業的認知，日本廢鋼品質佳，交貨快，如今價差拉近，自然有利選購日本廢鋼，對看俏中的美國貨櫃廢鋼會形成一定壓力。豐興估計，在日本廢鋼價格和品質的壓力下，美國貨櫃廢鋼價格再上漲的力道不強，雙方將形成對峙；以台灣鋼鐵業過去採購美國貨櫃廢鋼約占45%、日本廢鋼占20%，短期內彼此比例會拉近。（編輯：郭萍英）1080708,產經
